# timestamp;hostname;version;nRanks;rankNo;durationComputeMappingBetweenMeshes;n;durationMap;n;durationMapFinalize;n;durationMapPrepare;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview2D3DInit;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationReadGeometry;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;nonlinear;n;nonlinear_durationSolve;n;anonymous0_preconditionerType;anonymous0_solverType;exit;exit_signal;memoryData;memoryPage;memoryResidentSet;memoryVirtual;meta_n_unknowns;nDofs;nElements;nNodes;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;48;0.00247054;9;1.46599e-05;21;3.7991e-05;1;0.00035695;1;0.000309339;5;5.57131e-05;6;0.000150003;5;1.44006e-05;6;0.701009;5;0.0136348;9;0.013582;3;0.0790086;5;0.701594;5;0.0066796;1;0.736016;5;0.701634;5;0.0343647;4;128.185;1;127.547;1;lu;preonly;normal;;54538240;4096;81858560;665718784;24831;8085;576;8085;numeric_jacobian;127.97;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;49;0.00146006;9;1.67708e-05;21;3.399e-05;1;0.000354441;1;0.00028871;5;4.76022e-05;6;0.000177505;5;1.27116e-05;6;0.700886;5;0.0136376;9;0.0135782;3;0.0790039;5;0.701478;5;0.00673671;1;0.736272;5;0.701517;5;0.0347336;4;128.185;1;127.547;1;lu;preonly;normal;;54284288;4096;82493440;665464832;24831;8085;576;8085;numeric_jacobian;128.33;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;50;0.00146905;9;1.75969e-05;21;3.83821e-05;1;0.000350161;1;0.000306669;5;5.62416e-05;6;0.000152805;5;1.60597e-05;6;0.702699;5;0.0136355;9;0.0135809;3;0.0790095;5;0.703281;5;0.00692358;1;0.736332;5;0.70333;5;0.0329814;4;128.185;1;127.547;1;lu;preonly;normal;;54411264;4096;81727488;665591808;24831;8085;576;8085;numeric_jacobian;128.39;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;51;0.00215508;9;2.76202e-05;21;3.41609e-05;1;0.000276559;1;0.000320609;5;5.01499e-05;6;0.000188318;5;1.35405e-05;6;0.693385;5;0.0120597;9;0.0119958;3;0.0790159;5;0.694032;5;2.42409e-05;1;0.73683;5;0.694075;5;0.0427322;4;128.185;1;127.547;1;lu;preonly;normal;;54030336;4096;81895424;665210880;24831;8085;576;8085;numeric_jacobian;128.04;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;52;0.0020816;9;1.94078e-05;21;3.60012e-05;1;0.00034893;1;0.000337429;5;5.07105e-05;6;0.000178145;5;1.31102e-05;6;0.69264;5;0.0114886;9;0.0114288;3;0.0790163;5;0.693298;5;0.00650507;1;0.736782;5;0.693338;5;0.0434191;4;128.185;1;127.547;1;lu;preonly;normal;;53567488;4096;82014208;664748032;24831;8085;576;8085;numeric_jacobian;128.38;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;53;0.00148208;9;1.51456e-05;21;3.16813e-05;1;0.000382061;1;0.000286229;5;4.52618e-05;6;0.000159616;5;1.31014e-05;6;0.69623;5;0.0136277;9;0.0135718;3;0.0790101;5;0.696801;5;0.00644509;1;0.736692;5;0.696841;5;0.0398294;4;128.185;1;127.547;1;lu;preonly;normal;;54185984;4096;82051072;665366528;24831;8085;576;8085;numeric_jacobian;128.44;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;54;0.0014893;9;3.10712e-05;21;2.75602e-05;1;0.000355931;1;0.000307618;5;4.9361e-05;6;0.000163872;5;1.25812e-05;6;0.702744;5;0.00418193;9;0.00412242;3;0.0790301;5;0.703341;5;0.00687452;1;0.737121;5;0.703378;5;0.0337181;4;128.185;1;127.546;1;lu;preonly;normal;;54087680;4096;82423808;665268224;24831;8085;576;8085;numeric_jacobian;128.02;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;55;0.00147532;9;1.75009e-05;21;3.83109e-05;1;0.000359481;1;0.000286966;5;4.10001e-05;6;0.000178057;5;1.34599e-05;6;0.701762;5;0.0134755;9;0.0134215;3;0.0790038;5;0.702353;5;0.00691245;1;0.736796;5;0.702388;5;0.0343905;4;128.184;1;127.547;1;lu;preonly;normal;;54562816;4096;82284544;665743360;24831;8085;576;8085;numeric_jacobian;128.37;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;56;0.00145846;9;2.17189e-05;21;2.71713e-05;1;0.000367181;1;0.000289788;5;4.40204e-05;6;0.000156734;5;1.22804e-05;6;0.703557;5;0.0055466;9;0.00549248;3;0.0790045;5;0.70413;5;0.006602;1;0.736963;5;0.704163;5;0.0327807;4;128.184;1;127.547;1;lu;preonly;normal;;54468608;4096;82001920;665649152;24831;8085;576;8085;numeric_jacobian;128.02;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;57;0.0014827;9;1.66143e-05;21;3.07807e-05;1;0.00035474;1;0.000285699;5;4.35417e-05;6;0.000159936;5;1.32406e-05;6;0.697147;5;0.0136551;9;0.0135993;3;0.0790016;5;0.697713;5;0.00659716;1;0.737139;5;0.697754;5;0.039366;4;128.184;1;127.547;1;lu;preonly;normal;;53932032;4096;82591744;665112576;24831;8085;576;8085;numeric_jacobian;128.04;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;58;0.00148499;9;3.36193e-05;21;3.05711e-05;1;0.00035068;1;0.000309638;5;5.58048e-05;6;0.000158146;5;1.55489e-05;6;0.696079;5;0.0136717;9;0.0136152;3;0.0790084;5;0.696674;5;0.00702309;1;0.736765;5;0.696718;5;0.0400241;4;128.184;1;127.547;1;lu;preonly;normal;;55201792;4096;82325504;666382336;24831;8085;576;8085;numeric_jacobian;128.18;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;59;0.00148916;9;1.77305e-05;21;2.9712e-05;1;0.00035318;1;0.000289949;5;4.25e-05;6;0.000161884;5;1.28215e-05;6;0.700399;5;0.0136691;9;0.0136136;3;0.0790097;5;0.700979;5;0.0063369;1;0.73758;5;0.701018;5;0.036542;4;128.185;1;127.547;1;lu;preonly;normal;;54267904;4096;81776640;665448448;24831;8085;576;8085;numeric_jacobian;128.22;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;60;0.00146932;9;4.09624e-05;21;2.75401e-05;1;0.000356731;1;0.000302476;5;5.00311e-05;6;0.000155355;5;1.32094e-05;6;0.702924;5;0.00490369;9;0.00485016;3;0.0790122;5;0.703508;5;0.00707871;1;0.737661;5;0.703548;5;0.0340906;4;128.185;1;127.547;1;lu;preonly;normal;;54353920;4096;82022400;665534464;24831;8085;576;8085;numeric_jacobian;128.18;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;61;0.00147482;9;1.70907e-05;21;2.92812e-05;1;0.000373221;1;0.000282198;5;4.21219e-05;6;0.000154865;5;1.26809e-05;6;0.702417;5;0.00575308;9;0.00570074;3;0.0790022;5;0.702978;5;0.00668244;1;0.737553;5;0.703015;5;0.0345189;4;128.184;1;127.547;1;lu;preonly;normal;;54116352;4096;81666048;665296896;24831;8085;576;8085;numeric_jacobian;128.26;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;62;0.00146896;9;5.35985e-05;21;2.822e-05;1;0.00035516;1;0.000337597;5;6.17928e-05;6;0.000168435;5;1.647e-05;6;0.701209;5;0.00421815;9;0.00415855;3;0.0790218;5;0.701845;5;0.00703909;1;0.737338;5;0.701895;5;0.035419;4;128.184;1;127.547;1;lu;preonly;normal;;53846016;4096;82083840;665026560;24831;8085;576;8085;numeric_jacobian;128.2;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;63;0.00148886;9;1.93603e-05;21;3.08212e-05;1;0.0003524;1;0.000291788;5;4.24394e-05;6;0.000156847;5;1.35405e-05;6;0.702374;5;0.0105945;9;0.010542;3;0.0790038;5;0.702948;5;0.00648079;1;0.737225;5;0.70299;5;0.0342139;4;128.184;1;127.547;1;lu;preonly;normal;;54484992;4096;82714624;665665536;24831;8085;576;8085;numeric_jacobian;128.2;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;64;0.00146206;9;2.35015e-05;21;2.7711e-05;1;0.00035445;1;0.00030829;5;4.88898e-05;6;0.000157657;5;1.46208e-05;6;0.704037;5;0.0137312;9;0.0136767;3;0.0789973;5;0.70463;5;0.00722161;1;0.737312;5;0.70467;5;0.0326195;4;128.184;1;127.547;1;lu;preonly;normal;;54177792;4096;81936384;665358336;24831;8085;576;8085;numeric_jacobian;128.43;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;65;0.00146768;9;1.42502e-05;21;2.6491e-05;1;0.000377291;1;0.000290549;5;4.03807e-05;6;0.000159815;5;1.21007e-05;6;0.704262;5;0.0137222;9;0.0136696;3;0.0790026;5;0.704841;5;0.00667244;1;0.737377;5;0.70488;5;0.0324771;4;128.184;1;127.547;1;lu;preonly;normal;;54358016;4096;81338368;665542656;24831;8085;576;8085;numeric_jacobian;128.38;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;66;0.0014802;9;1.54809e-05;21;3.3441e-05;1;0.000361781;1;0.00028689;5;4.82616e-05;6;0.000151305;5;1.50106e-05;6;0.703506;5;0.0137305;9;0.0136775;3;0.0790027;5;0.704077;5;0.00698309;1;0.736904;5;0.704115;5;0.0327694;4;128.184;1;127.547;1;lu;preonly;normal;;54087680;4096;82112512;665268224;24831;8085;576;8085;numeric_jacobian;128.39;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;67;0.00147279;9;1.92807e-05;21;2.49711e-05;1;0.000354111;1;0.000293178;5;4.45116e-05;6;0.000191346;5;1.3351e-05;6;0.693954;5;0.0118158;9;0.0117548;3;0.0790089;5;0.69458;5;0.00661699;1;0.737613;5;0.694619;5;0.0429716;4;128.184;1;127.547;1;lu;preonly;normal;;55201792;4096;82653184;666382336;24831;8085;576;8085;numeric_jacobian;128.26;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;68;0.00149147;9;3.24911e-05;21;3.58806e-05;1;0.00035254;1;0.000332219;5;6.2773e-05;6;0.000160396;5;1.66497e-05;6;0.69815;5;0.0137462;9;0.0136883;3;0.0790038;5;0.698772;5;0.00687587;1;0.737136;5;0.69882;5;0.0382949;4;128.184;1;127.547;1;lu;preonly;normal;;55083008;4096;81965056;666263552;24831;8085;576;8085;numeric_jacobian;128.44;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;69;0.00146539;9;1.67261e-05;21;2.97916e-05;1;0.000370041;1;0.000276998;5;3.91714e-05;6;0.000151315;5;1.27819e-05;6;0.703382;5;0.0137389;9;0.0136868;3;0.0789984;5;0.703938;5;0.00664424;1;0.736776;5;0.703973;5;0.0327817;4;128.184;1;127.547;1;lu;preonly;normal;;54910976;4096;81444864;666091520;24831;8085;576;8085;numeric_jacobian;128.43;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;70;0.00147601;9;2.63928e-05;21;3.31611e-05;1;0.00035791;1;0.000299039;5;5.43413e-05;6;0.000153524;5;1.45216e-05;6;0.703552;5;0.00426763;9;0.0042138;3;0.0790129;5;0.70413;5;0.00686195;1;0.736677;5;0.704172;5;0.0324865;4;128.184;1;127.547;1;lu;preonly;normal;;55603200;4096;82436096;666783744;24831;8085;576;8085;numeric_jacobian;128.2;385;384;385;
2021/4/14 20:40:59;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;72;71;0.00175415;9;1.969e-05;21;3.37707e-05;1;0.00032324;1;0.000326021;5;4.61033e-05;6;0.000212376;5;1.39787e-05;6;0.695241;5;0.0135694;9;0.0135082;3;0.0790425;5;0.695928;5;0.00644497;1;0.737225;5;0.695971;5;0.0412313;4;128.184;1;127.547;1;lu;preonly;normal;;71077888;4096;99422208;682258432;24831;8085;576;8085;numeric_jacobian;111.41;385;384;385;
# timestamp;hostname;version;nRanks;rankNo;durationComputeMappingBetweenMeshes;n;durationMap;n;durationMapFinalize;n;durationMapPrepare;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview2D3DInit;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationReadGeometry;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;nonlinear;n;nonlinear_durationSolve;n;anonymous0_preconditionerType;anonymous0_solverType;exit;exit_signal;memoryData;memoryPage;memoryResidentSet;memoryVirtual;meta_n_unknowns;nDofs;nElements;nNodes;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;0;0.00220422;41;7.1628e-05;81;8.14633e-05;1;0.000194095;1;0.000282798;5;4.1693e-05;6;0.000140642;5;1.32299e-05;6;1.148;5;0.0105742;9;0.010519;3;0.0899491;5;1.14853;5;0.000598668;1;1.18339;5;1.14857;5;0.0347979;4;1.68644;1;0.605551;1;lu;preonly;normal;;122503168;4096;119488512;834211840;24339;7857;768;7857;analytic_jacobian;1.51;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;1;0.0021706;41;6.46045e-05;81;7.7303e-05;1;0.000215407;1;0.000314;5;4.51221e-05;6;0.000253598;5;1.40327e-05;6;1.14427;5;0.0117713;9;0.0117004;3;0.0899705;5;1.145;5;0.00068579;1;1.18285;5;1.14504;5;0.0377955;4;1.68644;1;0.605837;1;lu;preonly;normal;;132677632;4096;100679680;844390400;24339;7857;768;7857;analytic_jacobian;1.6;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;2;0.00217728;41;6.96764e-05;81;7.7602e-05;1;0.000214276;1;0.000256478;5;4.27514e-05;6;0.000193485;5;1.34683e-05;6;1.14413;5;0.0117699;9;0.011712;3;0.0899558;5;1.1447;5;0.000979737;1;1.18276;5;1.14475;5;0.0379942;4;1.68644;1;0.60552;1;lu;preonly;normal;;130306048;4096;100167680;842018816;24339;7857;768;7857;analytic_jacobian;1.83;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;3;0.00220536;41;5.77066e-05;81;7.61533e-05;1;0.000218617;1;0.000275358;5;4.03402e-05;6;0.000218745;5;1.20099e-05;6;1.13819;5;0.00930389;9;0.00924694;3;0.0899665;5;1.13882;5;0.00071305;1;1.1835;5;1.13886;5;0.0446228;4;1.68644;1;0.605561;1;lu;preonly;normal;;151326720;4096;100667392;863039488;24339;7857;768;7857;analytic_jacobian;1.69;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;4;0.00219288;41;7.56965e-05;81;8.42731e-05;1;0.000218787;1;0.000265426;5;3.69297e-05;6;0.000148342;5;1.27703e-05;6;1.15144;5;0.0117896;9;0.011729;3;0.089969;5;1.15196;5;0.000685019;1;1.18312;5;1.15201;5;0.0310922;4;1.68645;1;0.605733;1;lu;preonly;normal;;122703872;4096;102539264;834416640;24339;7857;768;7857;analytic_jacobian;1.51;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;5;0.0021846;41;6.55171e-05;81;8.2253e-05;1;0.000217537;1;0.000265878;5;4.76823e-05;6;0.000198657;5;1.51722e-05;6;1.14295;5;0.0114865;9;0.0114287;3;0.089975;5;1.14353;5;0.000661319;1;1.18274;5;1.14357;5;0.0391434;4;1.68644;1;0.606052;1;lu;preonly;normal;;138862592;4096;101060608;850575360;24339;7857;768;7857;analytic_jacobian;1.57;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;6;0.00222417;41;9.71314e-05;81;7.6002e-05;1;0.000214996;1;0.000286867;5;4.9131e-05;6;0.000196926;5;1.27489e-05;6;1.14395;5;0.0114143;9;0.0113554;3;0.0899516;5;1.14455;5;0.000191285;1;1.18273;5;1.14459;5;0.0381099;4;1.68644;1;0.605572;1;lu;preonly;normal;;139821056;4096;102420480;851533824;24339;7857;768;7857;analytic_jacobian;1.86;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;7;0.00223575;41;7.1662e-05;81;8.71629e-05;1;0.000221357;1;0.000346999;5;4.28013e-05;6;0.000191585;5;1.21309e-05;6;1.13823;5;0.00926608;9;0.00920672;3;0.0899701;5;1.13891;5;0.000601797;1;1.18266;5;1.13895;5;0.043693;4;1.68644;1;0.605702;1;lu;preonly;normal;;159621120;4096;105160704;871333888;24339;7857;768;7857;analytic_jacobian;1.46;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;8;0.00226393;41;6.01308e-05;81;9.21129e-05;1;0.000219636;1;0.000250038;5;4.79296e-05;6;0.000175044;5;1.43996e-05;6;1.14956;5;0.0118079;9;0.0117524;3;0.089957;5;1.15009;5;7.07507e-05;1;1.18187;5;1.15012;5;0.0317249;4;1.68647;1;0.605785;1;lu;preonly;normal;;125771776;4096;102944768;837484544;24339;7857;768;7857;analytic_jacobian;1.79;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;9;0.00222467;41;7.23293e-05;81;8.65227e-05;1;0.000218217;1;0.000266929;5;4.64316e-05;6;0.000232625;5;1.49906e-05;6;1.14431;5;0.0116557;9;0.0115917;3;0.0899646;5;1.14493;5;0.00035491;1;1.18235;5;1.14497;5;0.0373509;4;1.68643;1;0.605846;1;lu;preonly;normal;;140935168;4096;104624128;852647936;24339;7857;768;7857;analytic_jacobian;1.66;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;10;0.00221974;41;6.48871e-05;81;8.6253e-05;1;0.000219876;1;0.000281748;5;4.52297e-05;6;0.000221577;5;1.21589e-05;6;1.14409;5;0.0114416;9;0.0113836;3;0.0899611;5;1.14472;5;0.000477583;1;1.18241;5;1.14476;5;0.0376302;4;1.68646;1;0.605782;1;lu;preonly;normal;;139120640;4096;102338560;850833408;24339;7857;768;7857;analytic_jacobian;1.61;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;11;0.00220664;41;6.08284e-05;81;8.77129e-05;1;0.000217116;1;0.000279367;5;4.48506e-05;6;0.000219016;5;1.23703e-05;6;1.13763;5;0.00877316;9;0.00871537;3;0.0899712;5;1.13827;5;0.000807093;1;1.18264;5;1.13831;5;0.0443112;4;1.68644;1;0.605629;1;lu;preonly;normal;;166281216;4096;109076480;877993984;24339;7857;768;7857;analytic_jacobian;1.63;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;12;0.00226959;41;7.03819e-05;81;8.8383e-05;1;0.000212517;1;0.000268489;5;3.84809e-05;6;0.000146474;5;1.24904e-05;6;1.15149;5;0.0118313;9;0.0117691;3;0.0899666;5;1.15201;5;0.000242098;1;1.18266;5;1.15205;5;0.0305843;4;1.68646;1;0.605539;1;lu;preonly;normal;;135180288;4096;109584384;846893056;24339;7857;768;7857;analytic_jacobian;1.56;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;13;0.00224776;41;5.75003e-05;81;8.85031e-05;1;0.000210997;1;0.000256418;5;4.71482e-05;6;0.000186165;5;1.36807e-05;6;1.14408;5;0.0115496;9;0.0114886;3;0.0899946;5;1.14465;5;0.0011054;1;1.18341;5;1.14469;5;0.0386903;4;1.68646;1;0.604949;1;lu;preonly;normal;;138375168;4096;101781504;850083840;24339;7857;768;7857;analytic_jacobian;1.83;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;14;0.00221662;41;7.00159e-05;81;8.8173e-05;1;0.000217957;1;0.00025817;5;4.16609e-05;6;0.000187115;5;1.295e-05;6;1.14006;5;0.00772738;9;0.00767023;3;0.0899606;5;1.14063;5;0.000145824;1;1.18281;5;1.14067;5;0.0421196;4;1.68646;1;0.605639;1;lu;preonly;normal;;138637312;4096;102621184;850350080;24339;7857;768;7857;analytic_jacobian;1.72;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;15;0.00221789;41;7.61333e-05;81;9.26428e-05;1;0.000224427;1;0.000330389;5;4.50821e-05;6;0.000256687;5;1.37617e-05;6;1.13045;5;0.00180066;9;0.00174277;3;0.0899795;5;1.1312;5;0.000536565;1;1.18384;5;1.13124;5;0.0525832;4;1.68646;1;0.605294;1;lu;preonly;normal;;159203328;4096;102973440;870916096;24339;7857;768;7857;analytic_jacobian;1.55;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;16;0.00229273;41;6.43651e-05;81;0.000118534;1;0.000220947;1;0.000275087;5;5.96526e-05;6;0.000180364;5;1.54311e-05;6;1.14751;5;0.0118474;9;0.01179;3;0.0899636;5;1.14807;5;0.000421712;1;1.18241;5;1.14811;5;0.0342815;4;1.68645;1;0.605848;1;lu;preonly;normal;;131338240;4096;108011520;843051008;24339;7857;768;7857;analytic_jacobian;1.59;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;17;0.00222459;41;7.32201e-05;81;8.85632e-05;1;0.000220137;1;0.000267378;5;4.63598e-05;6;0.000191375;5;1.31023e-05;6;1.14339;5;0.0114456;9;0.0113895;3;0.0899792;5;1.14397;5;0.000249267;1;1.18257;5;1.14401;5;0.0385428;4;1.68646;1;0.605669;1;lu;preonly;normal;;141221888;4096;106078208;852934656;24339;7857;768;7857;analytic_jacobian;1.64;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;18;0.00222972;41;5.37112e-05;81;9.37828e-05;1;0.000216766;1;0.000285889;5;5.77727e-05;6;0.000183605;5;1.50199e-05;6;1.14318;5;0.0114897;9;0.0114342;3;0.0899678;5;1.14377;5;0.000132274;1;1.18327;5;1.14381;5;0.0394424;4;1.68645;1;0.605647;1;lu;preonly;normal;;138469376;4096;102367232;850178048;24339;7857;768;7857;analytic_jacobian;1.76;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;19;0.00220077;41;0.000132414;81;9.21232e-05;1;0.000222217;1;0.000311591;5;3.83216e-05;6;0.000192856;5;1.192e-05;6;1.13845;5;0.00938132;9;0.00932414;3;0.0899778;5;1.13911;5;0.000273057;1;1.1826;5;1.13914;5;0.0434379;4;1.68646;1;0.605676;1;lu;preonly;normal;;160018432;4096;105193472;871727104;24339;7857;768;7857;analytic_jacobian;1.41;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;20;0.00225435;41;6.52308e-05;81;9.17627e-05;1;0.000220287;1;0.000284218;5;7.3412e-05;6;0.000207446;5;1.6341e-05;6;1.14894;5;0.0118746;9;0.0118078;3;0.0899621;5;1.14953;5;0.000603988;1;1.18281;5;1.14958;5;0.0332099;4;1.68654;1;0.605716;1;lu;preonly;normal;;122945536;4096;100536320;834658304;24339;7857;768;7857;analytic_jacobian;1.84;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;21;0.00222185;41;5.66635e-05;81;9.42731e-05;1;0.000217737;1;0.00029307;5;4.21004e-05;6;0.000152214;5;1.232e-05;6;1.14837;5;0.0115839;9;0.0115314;3;0.0899852;5;1.14895;5;0.000547825;1;1.18261;5;1.14899;5;0.0336031;4;1.68654;1;0.605944;1;lu;preonly;normal;;146116608;4096;107831296;857829376;24339;7857;768;7857;analytic_jacobian;1.45;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;22;0.00224038;41;0.000124384;81;0.000117064;1;0.000220297;1;0.000323351;5;5.31692e-05;6;0.000160854;5;1.56071e-05;6;1.1417;5;0.0102605;9;0.0102025;3;0.0899667;5;1.1423;5;0.000308318;1;1.18306;5;1.14235;5;0.0406799;4;1.68654;1;0.605447;1;lu;preonly;normal;;139558912;4096;101756928;851271680;24339;7857;768;7857;analytic_jacobian;1.5;97;96;97;
2021/4/14 20:41:09;ipvs-epyc2;opendihu 1.2, built Apr 14 2021, C++ 201703, GCC 10.2.0;96;23;0.00220317;41;7.19009e-05;81;0.000102323;1;0.000222787;1;0.000300188;5;4.22322e-05;6;0.000218526;5;1.2171e-05;6;1.13778;5;0.00905789;9;0.00900203;3;0.08997;5;1.13844;5;0.000904405;1;1.18363;5;1.13848;5;0.0451258;4;1.68655;1;0.605618;1;lu;preonly;normal;;160067584;4096;105791488;871780352;24339;7857;768;7857;analytic_jacobian;1.77;97;96;97;
