# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:13;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;3.09944e-06;1;0.0309172;1;0;1;0.000301123;1;1.90717;10000;0.0169358;10001;2.02503;10001;normal;gamg;preonly;72839168;4096;46026752;596733952;1;0;strong_scaling_diffusion_gamg;2.07;501;500;501;10000;
2019/8/20 11:45:13;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;3.09944e-06;1;0.00829506;1;0;1;0.000300169;1;1.88709;10000;0.0182946;10001;2.02487;10001;normal;gamg;preonly;72744960;4096;46161920;596639744;1;0;strong_scaling_diffusion_gamg;1.78;501;500;501;10000;
2019/8/20 11:45:13;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;3.09944e-06;1;0.068022;1;0;1;0.000301123;1;1.91989;10000;0.0161531;10001;2.02575;10001;normal;gamg;preonly;72683520;4096;46034944;596578304;1;0;strong_scaling_diffusion_gamg;1.99;501;500;501;10000;
2019/8/20 11:45:13;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;3.09944e-06;1;4.1008e-05;1;0;1;0.000301123;1;1.9181;10000;0.0226579;10001;2.02593;10001;normal;gamg;preonly;72740864;4096;46129152;596635648;1;0;strong_scaling_diffusion_gamg;1.9;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:14;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;9.53674e-07;1;5.00679e-06;1;0;1;0.000164986;1;1.26374;10000;0.0158873;10001;1.3233;10001;normal;gamg;preonly;72486912;4096;44290048;441118720;1;0;strong_scaling_diffusion_gamg;1.5;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:16;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;5.00679e-06;1;0.0491581;1;9.53674e-07;1;0.00048995;1;1.04623;10000;0.014884;10001;1.10729;10001;normal;gamg;preonly;72990720;4096;46309376;588488704;1;0;strong_scaling_diffusion_gamg;1.36;501;500;501;10000;
2019/8/20 11:45:16;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;8.10623e-06;1;1.71661e-05;1;0;1;0.000483036;1;1.05163;10000;0.0152063;10001;1.10745;10001;normal;gamg;preonly;73007104;4096;46260224;588505088;1;0;strong_scaling_diffusion_gamg;1.3;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:17;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;0;1.90735e-06;1;0.0694859;1;0;1;0.000243902;1;1.42528;10000;0.0127766;10001;1.49664;10001;normal;gamg;preonly;72888320;4096;46538752;592584704;1;0;strong_scaling_diffusion_gamg;1.55;501;500;501;10000;
2019/8/20 11:45:17;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;1;3.09944e-06;1;2.81334e-05;1;0;1;0.000253916;1;1.39667;10000;0.0172827;10001;1.49012;10001;normal;gamg;preonly;72892416;4096;45887488;592588800;1;0;strong_scaling_diffusion_gamg;1.71;501;500;501;10000;
2019/8/20 11:45:17;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;2;3.09944e-06;1;0.00367689;1;0;1;0.000244856;1;1.39072;10000;0.0171216;10001;1.48959;10001;normal;gamg;preonly;72896512;4096;45944832;592592896;1;0;strong_scaling_diffusion_gamg;1.66;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:20;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;2.86102e-06;1;2.38419e-05;1;0;1;0.000330925;1;1.95522;10000;0.0243263;10001;2.06721;10001;normal;gamg;preonly;72839168;4096;46395392;596733952;1;0;strong_scaling_diffusion_gamg;2.04;501;500;501;10000;
2019/8/20 11:45:20;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;9.53674e-07;1;0.043525;1;0;1;0.000329971;1;1.95958;10000;0.0176258;10001;2.06726;10001;normal;gamg;preonly;72744960;4096;46075904;596639744;1;0;strong_scaling_diffusion_gamg;2.01;501;500;501;10000;
2019/8/20 11:45:20;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;1.90735e-06;1;0.0149722;1;0;1;0.000330925;1;1.94019;10000;0.0180674;10001;2.06676;10001;normal;gamg;preonly;72835072;4096;45572096;596729856;1;0;strong_scaling_diffusion_gamg;1.84;501;500;501;10000;
2019/8/20 11:45:20;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;2.86102e-06;1;0.00642204;1;0;1;0.000330925;1;1.96139;10000;0.0167682;10001;2.06742;10001;normal;gamg;preonly;72740864;4096;46157824;596635648;1;0;strong_scaling_diffusion_gamg;1.92;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:21;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;9.53674e-07;1;3.8147e-06;1;0;1;0.000170946;1;1.25347;10000;0.014535;10001;1.31214;10001;normal;gamg;preonly;72486912;4096;44371968;441118720;1;0;strong_scaling_diffusion_gamg;1.48;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:23;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;2.14577e-06;1;0.043406;1;9.53674e-07;1;0.00022006;1;1.05859;10000;0.0120051;10001;1.11824;10001;normal;gamg;preonly;72990720;4096;46317568;588488704;1;0;strong_scaling_diffusion_gamg;1.36;501;500;501;10000;
2019/8/20 11:45:23;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;1.90735e-06;1;1.69277e-05;1;0;1;0.000216007;1;1.05932;10000;0.0112016;10001;1.1181;10001;normal;gamg;preonly;73007104;4096;46714880;588505088;1;0;strong_scaling_diffusion_gamg;1.32;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:25;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;0;1.90735e-06;1;0.00714803;1;0;1;0.00026989;1;1.52901;10000;0.0174415;10001;1.64092;10001;normal;gamg;preonly;72888320;4096;46239744;592584704;1;0;strong_scaling_diffusion_gamg;1.87;501;500;501;10000;
2019/8/20 11:45:25;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;1;1.90735e-06;1;2.7895e-05;1;0;1;0.000271082;1;1.54095;10000;0.0179231;10001;1.64128;10001;normal;gamg;preonly;72892416;4096;46518272;592588800;1;0;strong_scaling_diffusion_gamg;1.79;501;500;501;10000;
2019/8/20 11:45:25;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;2;1.90735e-06;1;0.0667942;1;1.19209e-06;1;0.000264883;1;1.57965;10000;0.0125921;10001;1.64897;10001;normal;gamg;preonly;72830976;4096;46796800;592527360;1;0;strong_scaling_diffusion_gamg;1.52;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:27;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;1.00136e-05;1;0.031168;1;9.53674e-07;1;0.000751019;1;1.89461;10000;0.0209739;10001;2.0283;10001;normal;gamg;preonly;72839168;4096;46272512;596733952;1;0;strong_scaling_diffusion_gamg;1.95;501;500;501;10000;
2019/8/20 11:45:27;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;9.05991e-06;1;0.0197759;1;0;1;0.000752926;1;1.92224;10000;0.0187037;10001;2.02966;10001;normal;gamg;preonly;72683520;4096;45879296;596578304;1;0;strong_scaling_diffusion_gamg;1.99;501;500;501;10000;
2019/8/20 11:45:27;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;1.00136e-05;1;0.00963998;1;9.53674e-07;1;0.000751019;1;1.92225;10000;0.0196173;10001;2.02967;10001;normal;gamg;preonly;72744960;4096;45776896;596639744;1;0;strong_scaling_diffusion_gamg;1.95;501;500;501;10000;
2019/8/20 11:45:27;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;1.00136e-05;1;2.59876e-05;1;9.53674e-07;1;0.000751019;1;1.9173;10000;0.0173182;10001;2.02786;10001;normal;gamg;preonly;72683520;4096;45903872;596578304;1;0;strong_scaling_diffusion_gamg;1.9;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:29;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;1.90735e-06;1;5.00679e-06;1;0;1;0.0001688;1;1.2654;10000;0.0147479;10001;1.32579;10001;normal;gamg;preonly;72486912;4096;44371968;441118720;1;0;strong_scaling_diffusion_gamg;1.49;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:30;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;2.14577e-06;1;0.04935;1;0;1;0.000241995;1;1.0393;10000;0.0118594;10001;1.1015;10001;normal;gamg;preonly;72990720;4096;46637056;588488704;1;0;strong_scaling_diffusion_gamg;1.34;501;500;501;10000;
2019/8/20 11:45:30;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;2.14577e-06;1;1.71661e-05;1;9.53674e-07;1;0.000241995;1;1.04796;10000;0.0111926;10001;1.10194;10001;normal;gamg;preonly;73007104;4096;46551040;588505088;1;0;strong_scaling_diffusion_gamg;1.28;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:32;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;0;1.90735e-06;1;0.0763249;1;0;1;0.000247002;1;1.43522;10000;0.0120943;10001;1.5083;10001;normal;gamg;preonly;72888320;4096;46596096;592584704;1;0;strong_scaling_diffusion_gamg;1.57;501;500;501;10000;
2019/8/20 11:45:32;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;1;1.90735e-06;1;2.5034e-05;1;0;1;0.000252008;1;1.40795;10000;0.0169203;10001;1.50228;10001;normal;gamg;preonly;72892416;4096;45805568;592588800;1;0;strong_scaling_diffusion_gamg;1.7;501;500;501;10000;
2019/8/20 11:45:32;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;2;1.90735e-06;1;0.013844;1;0;1;0.000247002;1;1.40565;10000;0.0169797;10001;1.50235;10001;normal;gamg;preonly;72839168;4096;46399488;592535552;1;0;strong_scaling_diffusion_gamg;1.71;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:34;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;2.86102e-06;1;0.0817251;1;0;1;0.000310898;1;1.86034;10000;0.014879;10001;1.99064;10001;normal;gamg;preonly;72839168;4096;45830144;596733952;1;0;strong_scaling_diffusion_gamg;2.01;501;500;501;10000;
2019/8/20 11:45:34;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;1.90735e-06;1;0.0304639;1;9.53674e-07;1;0.000309944;1;1.88735;10000;0.0166633;10001;1.99133;10001;normal;gamg;preonly;72744960;4096;46239744;596639744;1;0;strong_scaling_diffusion_gamg;1.92;501;500;501;10000;
2019/8/20 11:45:34;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;1.90735e-06;1;0.035516;1;9.53674e-07;1;0.000310898;1;1.85736;10000;0.0320859;10001;1.98673;10001;normal;gamg;preonly;72687616;4096;46235648;596582400;1;0;strong_scaling_diffusion_gamg;1.81;501;500;501;10000;
2019/8/20 11:45:34;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;2.86102e-06;1;2.59876e-05;1;0;1;0.000310898;1;1.88498;10000;0.018306;10001;1.99117;10001;normal;gamg;preonly;72683520;4096;46153728;596578304;1;0;strong_scaling_diffusion_gamg;1.96;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:36;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;1.90735e-06;1;5.00679e-06;1;0;1;0.000166893;1;1.2672;10000;0.0146639;10001;1.32614;10001;normal;gamg;preonly;72486912;4096;44298240;441118720;1;0;strong_scaling_diffusion_gamg;1.52;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:37;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;1.19209e-06;1;0.048224;1;0;1;0.000209093;1;1.05555;10000;0.011333;10001;1.11643;10001;normal;gamg;preonly;72990720;4096;46227456;588488704;1;0;strong_scaling_diffusion_gamg;1.36;501;500;501;10000;
2019/8/20 11:45:37;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;9.53674e-07;1;1.90735e-05;1;0;1;0.00020504;1;1.05954;10000;0.0118401;10001;1.11624;10001;normal;gamg;preonly;73007104;4096;46325760;588505088;1;0;strong_scaling_diffusion_gamg;1.3;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:39;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;0;2.86102e-06;1;0.062494;1;0;1;0.000287056;1;1.41212;10000;0.01248;10001;1.4822;10001;normal;gamg;preonly;72888320;4096;46534656;592584704;1;0;strong_scaling_diffusion_gamg;1.56;501;500;501;10000;
2019/8/20 11:45:39;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;1;3.09944e-06;1;2.69413e-05;1;0;1;0.000294924;1;1.38581;10000;0.0179436;10001;1.4765;10001;normal;gamg;preonly;72892416;4096;46809088;592588800;1;0;strong_scaling_diffusion_gamg;1.69;501;500;501;10000;
2019/8/20 11:45:39;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;3;2;4.05312e-06;1;0.00588703;1;0;1;0.000285864;1;1.38226;10000;0.0165863;10001;1.47675;10001;normal;gamg;preonly;72830976;4096;45907968;592527360;1;0;strong_scaling_diffusion_gamg;1.68;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:41;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;0;3.09944e-06;1;0.00309896;1;0;1;0.000298977;1;1.86783;10000;0.0190096;10001;1.98689;10001;normal;gamg;preonly;72839168;4096;45838336;596733952;1;0;strong_scaling_diffusion_gamg;2.03;501;500;501;10000;
2019/8/20 11:45:41;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;1;1.90735e-06;1;1.90735e-05;1;9.53674e-07;1;0.000298977;1;1.88007;10000;0.0163999;10001;1.98819;10001;normal;gamg;preonly;72744960;4096;46137344;596639744;1;0;strong_scaling_diffusion_gamg;1.96;501;500;501;10000;
2019/8/20 11:45:41;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;2;3.09944e-06;1;0.00417805;1;0;1;0.000298977;1;1.87317;10000;0.0181234;10001;1.98832;10001;normal;gamg;preonly;72744960;4096;46075904;596639744;1;0;strong_scaling_diffusion_gamg;1.88;501;500;501;10000;
2019/8/20 11:45:41;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;4;3;1.90735e-06;1;0.000444889;1;9.53674e-07;1;0.000298977;1;1.8701;10000;0.0231605;10001;1.98644;10001;normal;gamg;preonly;72740864;4096;45752320;596635648;1;0;strong_scaling_diffusion_gamg;1.91;501;500;501;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:44;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;1;0;1.90735e-06;1;4.05312e-06;1;9.53674e-07;1;0.000270844;1;2.1069;10000;0.0215549;10001;2.17532;10001;normal;gamg;preonly;73236480;4096;44863488;441868288;1;0;strong_scaling_diffusion_gamg;2.37;1001;1000;1001;10000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationReadGeometry;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_implicitSolver;n;durationWriteOutput;n;duration_diffusion_1D_ImplicitEuler;n;exit;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nIterations_implicitSolver;residualNorm_implicitSolver;scenarioName;totalUsertime;~nDofs;~nElements;~nNodes;nIterationsTotal_implicitSolver;
2019/8/20 11:45:46;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;0;2.14577e-06;1;0.0486381;1;9.53674e-07;1;0.00027895;1;1.50653;10000;0.0152192;10001;1.57302;10001;normal;gamg;preonly;73338880;4096;46723072;588836864;1;0;strong_scaling_diffusion_gamg;1.79;1001;1000;1001;10000;
2019/8/20 11:45:46;lapsgs19;opendihu 1.0, build Aug  9 2019 10:45:43, C++ 201402, GCC 5.4.0 20160609;2;1;2.14577e-06;1;1.69277e-05;1;9.53674e-07;1;0.00027895;1;1.5102;10000;0.0144398;10001;1.57313;10001;normal;gamg;preonly;73392128;4096;47058944;588890112;1;0;strong_scaling_diffusion_gamg;1.78;1001;1000;1001;10000;
