# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:23:35;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;1.26e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;9.6e-08;1;0.00367274;1;0.345568;5000;0.33631;5001;0.0;0;0.334408;5001;0.372797;5001;0.001;normal;;none;gamg;243036160;4096;53518336;646303744;325;192;1;325;0;study_dt_dx;0.68;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:23:40;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;1.338e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.41e-07;1;0.0277124;1;2.11796;5000;0.937266;5001;0.0;0;0.935021;5001;2.16601;5001;0.001;normal;;none;gamg;258183168;4096;69185536;661450752;2025;1536;1;2025;0;study_dt_dx;3;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:24:02;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;4.675e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.99e-07;1;0.218259;1;15.5396;5000;4.28019;5001;0.0;0;4.27538;5001;15.7704;5001;0.001;normal;;none;gamg;363999232;4096;169889792;767266816;14161;12288;1;14161;0;study_dt_dx;20.09;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:27:16;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;5.364e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.63e-07;1;1.71989;1;157.456;5000;28.5531;5001;0.0;0;28.5484;5001;159.114;5001;0.001;normal;;none;gamg;1169039360;4096;945471488;1572306944;105633;98304;1;105633;0;study_dt_dx;189.76;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:56:28;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;5.251e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.66e-07;1;13.8423;1;1478.58;5000;220.112;5001;0.0;0;220.101;5001;1495.45;5001;0.001;normal;;none;gamg;7488733184;4096;7035846656;7892000768;815425;786432;1;815425;0;study_dt_dx;1734.17;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
